mission,probability_planet,decision,orbital_period_days,transit_duration_hours,transit_depth_ppm,planet_radius_rearth,impact_param,snr,stellar_teff_k,stellar_logg_cgs,stellar_radius_rsun,stellar_metallicity,fpflag_nt,fpflag_ss,fpflag_co,fpflag_ec,mission
TESS,0.9397114962332355,CONFIRMED(model),3.3326189,3.5620066,8310.5066162,15.6399082,,,5768.2,4.0,1.6948299,,,,,,TESS
TESS,0.9194444444444445,CONFIRMED(model),5.0172146,3.7363301,14236.9594003,13.5478019,,,5930.0,4.4,1.10013,,,,,,TESS
TESS,0.8192002442002442,UNDECIDED,2.1436364,3.1539349,9203.7552743,18.0537588,,,6148.0,4.01,1.77061,,,,,,TESS
TESS,0.8602007469654527,UNDECIDED,4.5421594,4.294,9760.0,17.3816,,,5939.3,4.0,1.73,,,,,,TESS
TESS,0.8623250733948673,UNDECIDED,4.2311173,4.3531635,7261.2759361,14.6260711,,,6671.0,4.14,1.6640199,,,,,,TESS
TESS,0.9700583780733562,CONFIRMED(model),12.0557353,1.959,807.0,2.39173,,,5504.0,4.58,0.83,,,,,,TESS
TESS,0.7971729175644401,UNDECIDED,0.98933,1.0357615,1519.669587,1.8303854,,,3455.0,4.76798,0.465258,,,,,,TESS
TESS,0.6914946164946165,UNDECIDED,0.6691449,0.9921631,1254.3711932,1.9200407,,,3457.0,4.7705,0.462408,,,,,,TESS
TESS,0.4117137167403214,UNDECIDED,2.2554459,1.6678604,5283.7103901,11.0535293,,,5817.0,4.23,1.29661,,,,,,TESS
TESS,0.18696969696969695,UNDECIDED,1.4079369,0.3063531,484643.7441389,,,,5780.0,4.438,,,,,,,TESS
TESS,0.9635586635586636,CONFIRMED(model),16.7368995,4.561,989.0,2.88015,,,5759.0,4.44767,1.0,,,,,,TESS
TESS,0.8999222999222999,UNDECIDED,1.766692,1.4196682,830.5082973,1.5574734,,,3474.0,4.77152,0.46126,,,,,,TESS
TESS,0.8907563025210085,UNDECIDED,3.7701296,2.8512056,4361.1801082,5.4800266,,,5058.0,4.53907,0.81833,,,,,,TESS
TESS,0.9351948051948051,CONFIRMED(model),3.1342946,1.2158796,1183.6060713,1.7992966,,,3575.0,4.72334,0.516105,,,,,,TESS
TESS,0.8907563025210085,UNDECIDED,2.5005291,0.8809865,12579.3504758,3.1713853,,,3181.0,4.94798,0.280475,,,,,,TESS
TESS,0.9639539204756596,CONFIRMED(model),5.8775548,2.9027641,412.2881337,2.1822904,,,5977.0,4.47,1.00568,,,,,,TESS
TESS,0.8857503607503607,UNDECIDED,2.6800536,1.758,456.0,2.3437,,,5550.0,4.37,1.07,,,,,,TESS
TESS,0.5784695962456465,UNDECIDED,40.7501028,4.873,6026.0,10.1271,,,6453.0,5.20004,1.31,,,,,,TESS
TESS,0.8602007469654527,UNDECIDED,10.9836724,2.636,315.0,2.35616,,,6453.0,5.20004,1.31,,,,,,TESS
TESS,0.8927765045412104,UNDECIDED,3.1915257,2.756,8587.0,16.4091,,,6673.0,4.13,1.69,,,,,,TESS
TESS,0.7263431013431013,UNDECIDED,4.8026561,1.1658648,4358.1157678,1.4202459,,,3231.0,5.04064,0.213459,,,,,,TESS
TESS,0.8927765045412104,UNDECIDED,2.7347651,3.205,9209.0,17.805,,,6767.9,4.1,1.77,,,,,,TESS
TESS,0.9544224538255488,CONFIRMED(model),3.057524,1.3790503,1117.9638175,2.4878486,,,4402.0,4.59,0.695095,,,,,,TESS
TESS,0.9639539204756596,CONFIRMED(model),17.6671687,2.525,854.0,1.87042,,,4813.0,4.38,0.69,,,,,,TESS
TESS,0.9397114962332355,CONFIRMED(model),29.7975205,2.782,671.0,1.60982,,,4813.0,4.38,0.69,,,,,,TESS
TESS,0.9397114962332355,CONFIRMED(model),12.1623316,2.614,317.0,1.15643,,,4813.0,4.38,0.69,,,,,,TESS
TESS,0.9070927438574496,CONFIRMED(model),3.9766833,1.859,142.0,0.757588,,,4813.0,4.38,0.69,,,,,,TESS
TESS,0.9365384615384615,CONFIRMED(model),7.9076222,2.611,217.0,0.969819,,,4813.0,4.38,0.69,,,,,,TESS
TESS,0.7973387723387724,UNDECIDED,21.2690422,5.893,350.0,1.87711,,,5707.0,4.31886,1.16,,,,,,TESS
TESS,0.8008295625942685,UNDECIDED,4.2660553,0.69,1700.0,3.30511,,,3281.0,4.90415,0.32,,,,,,TESS
TESS,0.9526467309331761,CONFIRMED(model),22.3417286,2.582,472.0,2.54102,,,6179.0,4.3969,1.14,,,,,,TESS
TESS,0.9355900621118012,CONFIRMED(model),4.4891367,1.8833377,1271.1867023,1.9980298,,,3959.0,4.68416,0.561356,,,,,,TESS
TESS,0.9411111111111111,CONFIRMED(model),9.0447039,1.7653148,1611.0010188,2.2493746,,,3959.0,4.68416,0.561356,,,,,,TESS
TESS,0.9098705216352275,CONFIRMED(model),24.2833782,5.132,2844.0,5.21152,,,5675.0,4.46,0.98,,,,,,TESS
TESS,0.8312685680332738,UNDECIDED,3.4744763,4.258,12920.0,19.6131,,,6642.3,4.14,1.67,,,,,,TESS
TESS,0.8955527138391588,UNDECIDED,8.082354,3.284,559.0,2.72432,,,5878.6,4.28,1.24,,,,,,TESS
TESS,0.8602007469654527,UNDECIDED,9.47686,4.392,2980.0,9.80856,,,5801.8,4.32,1.79,,,,,,TESS
TESS,0.9827863121894073,CONFIRMED(model),2.6158597,2.517,13363.0,13.1204,,,5267.0,4.32,1.08,,,,,,TESS
TESS,0.8602007469654527,UNDECIDED,4.1250429,4.454,8804.0,15.3479,,,6304.0,4.11,1.62,,,,,,TESS
TESS,0.8948397013614405,UNDECIDED,13.7270395,4.007,901.0,2.95921,,,5777.0,4.38035,1.09,,,,,,TESS
TESS,0.5078841895978472,UNDECIDED,1.0914304,3.05123,15377.7920504,22.6154555,,,6154.0,4.02046,1.74942,,,,,,TESS
TESS,0.8938948306595365,UNDECIDED,7.107934,3.440833,501.6058242,2.2881711,,,5694.11,4.53108,0.902932,,,,,,TESS
TESS,0.9397114962332355,CONFIRMED(model),20.5438153,4.0537919,799.3817133,2.5734283,,,5694.11,4.53108,0.902932,,,,,,TESS
TESS,0.8192002442002442,UNDECIDED,3.4913952,1.763,5400.0,4.9395,,,3907.0,4.62346,0.63,,,,,,TESS
TESS,0.9186868686868687,CONFIRMED(model),3.9228042,3.205,13970.0,15.8493,,,6193.0,4.2858,1.3,,,,,,TESS
TESS,0.8681372549019608,UNDECIDED,7.0731057,3.819,439.0,2.69175,,,5656.0,4.1408,1.41,,,,,,TESS
TESS,0.9657487922705315,CONFIRMED(model),8.3033493,1.705,571.0,1.95844,,,4814.0,4.54519,0.78,,,,,,TESS
TESS,0.32044694435998783,UNDECIDED,3.2087149,1.639,1960.0,12.3921,,,5971.4,3.77,2.26,,,,,,TESS
TESS,0.9355900621118012,CONFIRMED(model),4.1374379,1.8454937,1125.5354645,2.6757659,,,5058.0,4.51761,0.802633,,,,,,TESS
TESS,0.8786030651471771,UNDECIDED,55.087,5.709,2509.0,4.36639,,,5175.0,4.51,0.87,,,,,,TESS
TESS,0.7695176460519285,UNDECIDED,8.7655468,4.0264463,572.6986983,3.3302665,,,5707.0,4.21803,1.29921,,,,,,TESS
TESS,0.8632090994295716,UNDECIDED,2.6438856,0.9689289,6404.7051471,3.812114,,,3456.0,4.8,0.425432,,,,,,TESS
TESS,0.8879785247432306,UNDECIDED,3.6451549,2.055,780.0,2.99324,,,5922.0,4.43,1.05,,,,,,TESS
TESS,0.757944832944833,UNDECIDED,1.0376109,1.588,210.0,1.53671,,,5922.0,4.43,1.05,,,,,,TESS
TESS,0.9337951903169295,CONFIRMED(model),2.3889051,1.032409,569.8511771,1.3399401,,,3959.0,4.68416,0.561356,,,,,,TESS
TESS,0.9139233954451346,CONFIRMED(model),3.6906759,1.107,1657.0,1.36751,,,3469.0,4.9401,0.31,,,,,,TESS
TESS,0.9337951903169295,CONFIRMED(model),7.4507305,0.475,1542.0,3.04528,,,3469.0,4.9401,0.31,,,,,,TESS
TESS,0.8889233954451345,UNDECIDED,2.2531062,0.9939837,682.3972723,0.826635,,,3469.0,4.9401,0.31416,,,,,,TESS
TESS,0.8295238197063715,UNDECIDED,37.4685042,7.685,429.0,2.56325,,,6114.0,4.293,1.27,,,,,,TESS
TESS,0.8885326497595931,UNDECIDED,5.3846239,3.2617296,630.6901313,2.6170633,,,5700.0,4.48088,0.959022,,,,,,TESS
TESS,0.9311329606252967,CONFIRMED(model),20.7051499,3.348,1822.0,3.39245,,,5169.0,4.57,0.81,,,,,,TESS
TESS,0.9135281385281384,CONFIRMED(model),18.8500438,3.407,2610.0,3.09094,,,3960.0,4.62853,0.63,,,,,,TESS
TESS,0.9163059163059163,CONFIRMED(model),2.7033942,2.927,10340.0,16.72,,,6518.0,4.15,1.61,,,,,,TESS
TESS,0.9115079365079366,CONFIRMED(model),4.3532339,3.869,10270.0,16.2509,,,5914.0,4.07,1.59,,,,,,TESS
TESS,0.7257060550551426,UNDECIDED,7.3377236,4.243,795.0,3.2807,,,5994.0,4.4,1.1,,,,,,TESS
TESS,0.9337951903169295,CONFIRMED(model),2.8531016,1.142,1395.0,2.02068,,,3703.0,4.76229,0.52,,,,,,TESS
TESS,0.9914819643633204,CONFIRMED(model),3.2122302,2.653,14429.0,13.0356,,,5357.7,4.37,1.04,,,,,,TESS
TESS,0.9397114962332355,CONFIRMED(model),8.0542207,3.0287161,706.8165307,2.8337706,,,5583.1,4.44,0.995254,,,,,,TESS
TESS,0.4985431235431236,UNDECIDED,0.7365463,1.5732208,384.6733121,2.0231121,,,5250.0,4.42,0.963515,,,,,,TESS
TESS,0.9372514740161799,CONFIRMED(model),16.7100422,5.4004652,615.2873631,2.7396616,,,5853.7,4.38636,1.09271,,,,,,TESS
TESS,0.7687345627911482,UNDECIDED,10.2405483,3.538,9950.0,8.69623,,,5251.0,4.54337,0.84,,,,,,TESS
TESS,0.9337951903169295,CONFIRMED(model),2.8009915,1.4985399,204.8553325,1.4033915,,,5723.87,4.49543,0.945408,,,,,,TESS
TESS,0.9404245087109537,CONFIRMED(model),14.6503935,2.08,330.0,1.81908,,,5859.45,4.4776,0.98,,,,,,TESS
TESS,0.8916666666666666,UNDECIDED,6.5273884,3.1190657,415.430891,2.8972637,,,6023.0,4.23995,1.32944,,,,,,TESS
TESS,0.32566433566433567,UNDECIDED,1.8817191,1.236,99270.0,10.9698,,,3138.0,4.91873,0.31,,,,,,TESS
TESS,0.8103968253968254,UNDECIDED,6.5578513,2.08,1596.0,2.54474,,,4111.0,4.55528,0.66,,,,,,TESS
TESS,0.9306221556221557,CONFIRMED(model),20.708504,2.236524,1657.067907,3.751004,,,4111.0,4.55528,0.701202,,,,,,TESS
TESS,0.9229352346999405,CONFIRMED(model),9.9616347,2.4648052,1084.4327062,2.2807327,,,4111.0,4.55528,0.660806,,,,,,TESS
TESS,0.9098705216352275,CONFIRMED(model),3.2384253,1.9941055,532.7580623,1.5148369,,,4111.0,4.55528,0.660806,,,,,,TESS
TESS,0.9397114962332355,CONFIRMED(model),15.2321843,2.5318138,1228.5332287,2.6196767,,,4111.0,4.55528,0.660806,,,,,,TESS
TESS,0.888311023387692,UNDECIDED,1.7063264,1.359,10980.0,10.1999,,,4974.0,4.44059,0.9,,,,,,TESS
TESS,0.9222222222222222,CONFIRMED(model),2.9720774,4.41,6440.0,15.6498,,,6101.12,3.92024,1.95,,,,,,TESS
TESS,0.9179769562634013,CONFIRMED(model),4.9877056,2.2769107,1192.3398198,2.4703077,,,4336.0,4.62012,0.668693,,,,,,TESS
TESS,0.8800555782105388,UNDECIDED,1.8290294,1.6679098,704.8493933,2.1268375,,,4336.0,4.62012,0.668693,,,,,,TESS
TESS,0.8944444444444445,UNDECIDED,2.1747062,2.846111,11173.1929564,14.231871,,,6046.76,4.28918,1.2561899,,,,,,TESS
TESS,0.7565739815739816,UNDECIDED,7.8456075,5.892,7020.0,14.2866,,,6266.0,4.08874,1.65,,,,,,TESS
TESS,0.9233304916169367,CONFIRMED(model),4.3011975,2.982,22050.0,15.3684,,,5115.16,4.34437,1.03,,,,,,TESS
TESS,0.4866664011696059,UNDECIDED,9.5739531,4.172,3170.0,12.4956,,,6115.0,3.87646,2.05,,,,,,TESS
TESS,0.9229352346999405,CONFIRMED(model),3.2130578,2.169,22530.0,11.0975,,,4652.87,4.61265,0.7,,,,,,TESS
TESS,0.9050725418372476,CONFIRMED(model),3.9306746,1.4305142,1637.1984269,1.7902006,,,3512.0,4.81618,0.411452,,,,,,TESS
TESS,0.8736151103798162,UNDECIDED,35.4557945,3.867,9890.0,8.9807,,,5076.0,4.53,0.83,,,,,,TESS
TESS,0.7760737628384686,UNDECIDED,0.9414525,2.05,11445.0,15.342,,,6400.0,4.36583,1.35,,,,,,TESS
TESS,0.8215811965811965,UNDECIDED,8.0214735,3.2087652,882.3089291,2.3381058,,,5165.2,4.59,0.784618,,,,,,TESS
TESS,0.8622209489856548,UNDECIDED,0.4378083,1.1404291,290.8856184,1.374002,,,5165.2,4.59,0.784618,,,,,,TESS
TESS,0.9744444444444443,CONFIRMED(model),7.093853,2.5107626,284.2381135,1.6277147,,,5690.0,4.48062,0.956941,,,,,,TESS
TESS,0.9229352346999405,CONFIRMED(model),4.1244833,3.567,9590.0,12.4249,,,5634.0,4.24009,1.26,,,,,,TESS
TESS,0.8959150326797385,UNDECIDED,10.6439385,2.713,1240.0,1.98891,,,3815.0,4.69775,0.55,,,,,,TESS
TESS,0.757944832944833,UNDECIDED,15.1512051,2.3438166,4955.304292,2.8411799,,,3272.0,4.82521,0.401575,,,,,,TESS
TESS,0.8927765045412104,UNDECIDED,0.54937,0.883,370.0,1.53904,,,4612.99,4.56172,0.74,,,,,,TESS
TESS,0.9464646464646463,CONFIRMED(model),4.6170519,3.555,12210.0,12.4681,,,5797.0,4.36164,1.11,,,,,,TESS
TESS,0.8879785247432306,UNDECIDED,4.5320502,2.3754425,7874.5852788,7.0590799,,,4983.0,4.61445,0.805573,,,,,,TESS
TESS,0.7782552941600602,UNDECIDED,1.3273482,2.083,18850.0,15.4709,,,5555.05,4.36832,1.07,,,,,,TESS
TESS,0.9827863121894073,CONFIRMED(model),3.7130701,1.654,19610.0,11.7215,,,4719.0,4.49738,0.81,,,,,,TESS
